Record_ID,Month,Week,Agent_ID,Agent_Name,Team_Leader_ID,Team_Leader_Name,Region,Loan_Type,DPD_Bucket,Total_Calls_Made,Customers_Contacted,EMI_Due_Amount,EMI_Collected_Amount,Target_Amount,Achievement_%,Collection_Status
REC5716,Sep-2024,Week 1,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Personal Loan,31-60 DPD,59,24,12600,2600,92000,2.83,Partially Collected
REC5717,Sep-2024,Week 4,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Business Loan,1-30 DPD,32,10,15400,4700,80000,5.88,Dispute Raised
REC5718,Sep-2024,Week 4,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Business Loan,X (Current),41,19,29200,12600,83000,15.18,Partially Collected
REC5719,Sep-2024,Week 4,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Business Loan,1-30 DPD,35,11,14000,4200,85000,4.94,Dispute Raised
REC5720,Sep-2024,Week 1,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Gold Loan,1-30 DPD,58,22,9700,3400,86000,3.95,Partially Collected
REC5721,Sep-2024,Week 2,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Personal Loan,90+ DPD,48,15,10800,600,98000,0.61,Dispute Raised
REC5722,Sep-2024,Week 3,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Gold Loan,31-60 DPD,37,16,2800,600,120000,0.5,Dispute Raised
REC5723,Sep-2024,Week 4,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Home Loan,X (Current),36,12,42700,18600,96000,19.38,Dispute Raised
REC5724,Sep-2024,Week 2,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Home Loan,1-30 DPD,57,19,38000,11500,109000,10.55,Partially Collected
REC5725,Sep-2024,Week 1,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Gold Loan,X (Current),52,15,8100,3200,90000,3.56,Dispute Raised
REC5726,Sep-2024,Week 1,AGT012,Sonal Mehta,TL004,Anita Desai,Bangalore,Business Loan,90+ DPD,59,27,19200,1200,128000,0.94,Dispute Raised
REC5727,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,68,42,42200,21000,154000,13.64,Unknown
REC5728,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,55,31,18000,8700,176000,4.94,Partially Collected
REC5729,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Business Loan,1-30 DPD,75,44,16700,8200,150000,5.47,Dispute Raised
REC5730,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,74,49,24000,7700,147000,5.24,Dispute Raised
REC5731,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Business Loan,31-60 DPD,56,46,5160,19000,140000,13.57,Partially Collected
REC5732,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,31-60 DPD,76,39,15400,5800,130000,4.46,Dispute Raised
REC5733,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,X (Current),69,44,13600,8700,133000,6.54,Promise to Pay
REC5734,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,X (Current),73,31,4900,3100,171000,1.81,Promise to Pay
REC5735,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,X (Current),55,31,6300,4100,140000,2.93,Promise to Pay
REC5736,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,71,47,16800,5200,136000,3.82,Dispute Raised
REC5737,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,X (Current),85,49,12200,7800,164000,4.76,Promise to Pay
REC5738,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,83,53,5600,2300,141000,1.63,Dispute Raised
REC5739,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,61-90 DPD,74,46,32900,6800,144000,4.72,Partially Collected
REC5740,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,69,46,9400,1900,159000,1.19,Partially Collected
REC5741,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,1-30 DPD,61,38,14400,6300,142000,4.44,Dispute Raised
REC5742,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,61,36,6200,0,136000,1.91,Partially Collected
REC5743,Sep-2024,Week 4,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,X (Current),73,39,18600,11000,172000,6.4,Partially Collected
REC5744,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,78,54,15300,4700,174000,2.7,Partially Collected
REC5745,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,81,47,13000,2700,133000,2.03,Partially Collected
REC5746,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Business Loan,X (Current),85,47,13300,8500,172000,4.94,Partially Collected
REC5747,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,73,44,8600,4100,179000,2.29,Partially Collected
REC5748,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,61,32,18100,3900,167000,2.34,Dispute Raised
REC5749,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,79,45,4600,1000,152000,0.66,Dispute Raised
REC5750,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,X (Current),70,46,23700,13700,163000,8.4,Partially Collected
REC5751,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Business Loan,1-30 DPD,62,41,15500,7400,150000,4.93,Dispute Raised
REC5752,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,X (Current),79,50,20900,12800,157000,8.15,Partially Collected
REC5753,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,X (Current),69,42,22000,14400,173000,8.32,Partially Collected
REC5754,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,61-90 DPD,80,43,37000,7200,162000,4.44,Dispute Raised
REC5755,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,61-90 DPD,58,32,36200,8300,140000,5.93,Partially Collected
REC5756,Sep-2024,Week 4,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,64,35,43900,15500,175000,8.86,Unknown
REC5757,Sep-2024,Week 4,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,X (Current),71,35,21300,11500,134000,8.58,Promise to Pay
REC5758,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,61-90 DPD,73,37,12400,2800,136000,2.06,Dispute Raised
REC5759,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,58,29,41100,17100,140000,12.21,Partially Collected
REC5760,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,X (Current),76,39,29500,15700,139000,11.29,Partially Collected
REC5761,Sep-2024,Week 4,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,1-30 DPD,75,46,5700,2800,160000,1.75,Dispute Raised
REC5762,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,X (Current),63,43,13900,8800,141000,6.24,Partially Collected
REC5763,Sep-2024,Week 1,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,73,39,35000,13100,135000,9.7,Dispute Raised
REC5764,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,1-30 DPD,73,37,5600,2800,159000,1.76,Partially Collected
REC5765,Sep-2024,Week 4,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Home Loan,X (Current),67,35,38800,19800,159000,12.45,Promise to Pay
REC5766,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,X (Current),65,43,10500,6000,149000,4.03,Promise to Pay
REC5767,Sep-2024,Week 2,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,X (Current),67,38,12200,7400,174000,4.25,Promise to Pay
REC5768,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Personal Loan,X (Current),70,39,24500,0,179000,8.38,Promise to Pay
REC5769,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,73,36,13700,7100,150000,4.73,Promise to Pay
REC5770,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Auto Loan,61-90 DPD,70,44,10700,0,137000,1.61,Unknown
REC5771,Sep-2024,Week 3,AGT013,Arjun Pandey,TL005,Kiran Shah,Pune,Gold Loan,X (Current),76,40,4400,2300,145000,1.59,Partially Collected
REC5772,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,X (Current),96,80,13800,10300,221000,4.66,Promise to Pay
REC5773,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,73,95,36200,23200,222000,10.45,Promise to Pay
REC5774,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,92,75,4500,1200,198000,0.61,Dispute Raised
REC5775,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,X (Current),111,82,2700,1800,205000,0.88,Partially Collected
REC5776,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,X (Current),101,66,21500,0,237000,6.75,Partially Collected
REC5777,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,94,75,43800,27100,224000,12.1,Promise to Pay
REC5778,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,X (Current),117,79,13300,10600,238000,4.45,Partially Collected
REC5779,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,X (Current),105,77,2700,2100,234000,0.9,Partially Collected
REC5780,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Business Loan,31-60 DPD,116,78,18700,7400,191000,3.87,Partially Collected
REC5781,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Business Loan,31-60 DPD,91,70,33600,15700,183000,8.58,Partially Collected
REC5782,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,1-30 DPD,106,86,3600,2100,184000,1.14,Partially Collected
REC5783,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,31-60 DPD,118,80,9900,3800,214000,1.78,Dispute Raised
REC5785,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,97,63,39100,16100,222000,7.25,Partially Collected
REC5786,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,X (Current),118,99,36100,29700,250000,11.88,Promise to Pay
REC5787,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,1-30 DPD,84,62,8400,4700,211000,2.23,Promise to Pay
REC5788,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,X (Current),97,66,15000,12400,221000,5.61,Promise to Pay
REC5789,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,X (Current),113,83,9200,6000,247000,2.43,Partially Collected
REC5790,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,31-60 DPD,111,77,8800,3400,181000,1.88,Dispute Raised
REC5791,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,82,64,11000,2900,184000,1.58,Dispute Raised
REC5792,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,90+ DPD,111,82,19900,2300,217000,1.06,Partially Collected
REC5793,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Business Loan,31-60 DPD,86,68,40200,19300,193000,10,Dispute Raised
REC5794,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,X (Current),94,64,33100,26800,239000,11.21,Partially Collected
REC5795,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,X (Current),96,70,6200,4600,229000,2.01,Promise to Pay
REC5796,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,80,56,9400,2900,208000,1.39,Partially Collected
REC5797,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,105,70,40200,20800,211000,9.86,Partially Collected
REC5798,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,91,68,5900,2500,220000,1.14,Dispute Raised
REC5799,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,104,75,17500,7300,214000,3.41,Dispute Raised
REC5800,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,120,85,14300,5400,195000,2.77,Partially Collected
REC5801,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,110,91,6500,1800,182000,0.99,Partially Collected
REC5802,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,X (Current),114,74,30300,19700,237000,8.31,Partially Collected
REC5803,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,94,72,12300,4900,208000,2.36,Dispute Raised
REC5804,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Business Loan,61-90 DPD,96,78,32600,9200,248000,3.71,Dispute Raised
REC5805,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,X (Current),95,65,14800,11200,227000,4.93,Promise to Pay
REC5806,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,101,84,13400,5600,226000,2.48,Partially Collected
REC5807,Sep-2024,Week 4,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,X (Current),98,73,5800,0,190000,2.26,Promise to Pay
REC5808,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,90+ DPD,109,74,41600,4600,221000,2.08,Dispute Raised
REC5809,Sep-2024,Week 2,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,X (Current),113,90,19600,13800,235000,5.87,Promise to Pay
REC5810,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,108,87,37900,24200,229000,10.57,Partially Collected
REC5811,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,X (Current),90,69,42100,32400,213000,15.21,Promise to Pay
REC5812,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,119,95,12900,5200,240000,2.17,Dispute Raised
REC5813,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,X (Current),82,63,22300,18200,194000,9.38,Promise to Pay
REC5814,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Auto Loan,X (Current),91,74,10100,7300,192000,3.8,Promise to Pay
REC5815,Sep-2024,Week 1,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Personal Loan,1-30 DPD,96,62,16500,8900,245000,3.63,Promise to Pay
REC5816,Sep-2024,Week 3,AGT014,Rekha Jain,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,82,56,13300,3500,186000,1.88,Partially Collected
REC5817,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,X (Current),31,10,18400,7400,119000,6.22,Dispute Raised
REC5818,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,X (Current),50,17,21800,7800,82000,9.51,Dispute Raised
REC5819,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,31-60 DPD,50,18,3400,800,115000,0.7,Partially Collected
REC5820,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,41,14,13300,4000,83000,4.82,Partially Collected
REC5821,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,39,13,3000,500,124000,0.4,Dispute Raised
REC5822,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Auto Loan,X (Current),42,46,19100,8000,91000,8.79,Partially Collected
REC5823,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,31-60 DPD,37,15,31500,8100,84000,9.64,Dispute Raised
REC5824,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Auto Loan,X (Current),46,18,15700,6800,94000,7.23,Partially Collected
REC5825,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,X (Current),59,24,5070,17700,104000,17.02,Dispute Raised
REC5826,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,31,13,44500,10800,90000,12,Dispute Raised
REC5827,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,1-30 DPD,73,16,5830,19500,82000,23.78,Dispute Raised
REC5828,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,31-60 DPD,39,17,20300,5200,86000,6.05,Partially Collected
REC5829,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,X (Current),45,16,6400,2700,106000,2.55,Dispute Raised
REC5830,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Auto Loan,1-30 DPD,34,16,7200,2100,127000,1.65,Unknown
REC5831,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,1-30 DPD,36,17,41400,13900,89000,15.62,Dispute Raised
REC5832,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,90+ DPD,53,25,8200,600,130000,0.46,Dispute Raised
REC5833,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,X (Current),31,13,9100,3300,102000,3.24,Partially Collected
REC5834,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,X (Current),42,17,41200,14400,127000,11.34,Partially Collected
REC5835,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,73,11,12800,4400,114000,3.86,Partially Collected
REC5836,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,1-30 DPD,60,21,43600,13800,82000,16.83,Dispute Raised
REC5837,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,X (Current),59,18,18100,7100,123000,5.77,Partially Collected
REC5838,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,43,14,13400,1900,117000,1.62,Dispute Raised
REC5839,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,X (Current),48,17,14300,5500,89000,6.18,Dispute Raised
REC5840,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,61-90 DPD,36,13,9700,1600,92000,1.74,Dispute Raised
REC5841,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,X (Current),43,13,44800,15900,91000,17.47,Partially Collected
REC5842,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Auto Loan,31-60 DPD,30,10,13900,2900,84000,3.45,Partially Collected
REC5843,Sep-2024,Week 4,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,61-90 DPD,34,12,16900,2500,119000,2.1,Partially Collected
REC5844,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,X (Current),42,16,6900,0,96000,2.92,Partially Collected
REC5845,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Gold Loan,90+ DPD,46,20,9800,600,114000,0.53,Dispute Raised
REC5846,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,1-30 DPD,47,21,13100,4200,96000,4.38,Dispute Raised
REC5847,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,90+ DPD,48,21,7000,500,121000,0.41,Partially Collected
REC5848,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,31-60 DPD,56,19,30700,7900,124000,6.37,Partially Collected
REC5849,Sep-2024,Week 3,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,X (Current),40,13,15600,5700,93000,6.13,Partially Collected
REC5850,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Business Loan,X (Current),35,13,26700,10400,82000,12.68,Partially Collected
REC5851,Sep-2024,Week 1,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Personal Loan,X (Current),54,16,4000,1600,98000,1.63,Partially Collected
REC5852,Sep-2024,Week 2,AGT015,Sunil Chandra,TL005,Kiran Shah,Pune,Home Loan,X (Current),34,11,41500,17700,109000,16.24,Partially Collected
REC5853,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Personal Loan,X (Current),112,77,10100,7500,222000,3.38,Partially Collected
REC5854,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Home Loan,X (Current),97,63,43700,36200,217000,16.68,Unknown
REC5855,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,1-30 DPD,103,83,14000,7900,202000,3.91,Promise to Pay
REC5856,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,31-60 DPD,101,80,8600,3400,219000,1.55,Dispute Raised
REC5857,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Business Loan,X (Current),80,57,29400,19700,182000,10.82,Promise to Pay
REC5858,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Home Loan,X (Current),113,76,26600,20200,232000,8.71,Unknown
REC5859,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,31-60 DPD,119,100,12300,5300,206000,2.57,Partially Collected
REC5860,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Auto Loan,X (Current),118,88,11700,9000,240000,3.75,Partially Collected
REC5861,Oct-2024,Week 2,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Personal Loan,X (Current),83,57,15500,10700,234000,4.57,Partially Collected
REC5862,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Personal Loan,X (Current),114,74,6400,4600,216000,2.13,Promise to Pay
REC5863,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,90+ DPD,114,88,6400,700,220000,0.32,Dispute Raised
REC5864,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,61-90 DPD,102,76,10200,2500,245000,1.02,Dispute Raised
REC5865,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Auto Loan,1-30 DPD,118,92,5700,3800,197000,1.93,Partially Collected
REC5866,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Business Loan,31-60 DPD,104,70,30600,13900,241000,5.77,Dispute Raised
REC5867,Oct-2024,Week 2,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Personal Loan,1-30 DPD,82,65,14100,7600,224000,3.39,Promise to Pay
REC5868,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Business Loan,31-60 DPD,103,76,5340,26100,207000,12.61,Partially Collected
REC5869,Oct-2024,Week 2,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Auto Loan,31-60 DPD,101,74,13100,6300,225000,2.8,Partially Collected
REC5870,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,31-60 DPD,99,82,12000,5000,250000,2,Partially Collected
REC5871,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Auto Loan,X (Current),73,67,4700,3400,186000,1.83,Partially Collected
REC5872,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,X (Current),86,62,13200,8900,199000,4.47,Promise to Pay
REC5873,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,1-30 DPD,91,76,3100,1800,190000,0.95,Partially Collected
REC5874,Oct-2024,Week 2,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Home Loan,61-90 DPD,94,64,32300,7900,199000,3.97,Partially Collected
REC5875,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Auto Loan,1-30 DPD,81,62,14300,8400,246000,3.41,Partially Collected
REC5876,Oct-2024,Week 1,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Home Loan,61-90 DPD,109,80,32900,9200,206000,4.47,Unknown
REC5877,Oct-2024,Week 4,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Home Loan,90+ DPD,96,77,12000,1300,182000,0.71,Dispute Raised
REC5878,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Business Loan,X (Current),105,69,20000,13500,206000,6.55,Partially Collected
REC5879,Oct-2024,Week 3,AGT001,Amit Sharma,TL001,Rajesh Verma,Delhi,Gold Loan,31-60 DPD,118,84,13000,5800,210000,2.76,Partially Collected
